,school_id,miur_code,text_review,school_name,sentiment
399,29883,TNPM01000X,"1 stella perché meno non si può, la dirigenza è una banda di incompetenti che nega il futuro agli studenti bocciandoli ad un esame integrativo, lasciandoli così senza scuola a meno di 4 giorni dall' inizio della scuola.",LICEO DELLE SCIENZE UMANE,Negative
400,29883,TNPM01000X,5 stelle perchè la connessione va veloce in quella scuola :),LICEO DELLE SCIENZE UMANE,Positive
401,29883,TNPM01000X,Er sugo sgravato,LICEO DELLE SCIENZE UMANE,Neutral
402,29883,TNPM01000X,Ci gira gente losca,LICEO DELLE SCIENZE UMANE,Negative
403,29884,TNPM01000X,Qui ha studiato mia figlia - quando di chiamava Istituto Magistrale - e si è diplomata. Ora lo frequenta anche un mio nipote. Ottimo Liceo e bravi insegnanti.,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Positive
404,29884,TNPM01000X,"Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il pizzaiolo Franco offre una delle pizze più buone che abbia mai assaggiato.Augusta, la cameriera, sempre fantastica e Stefano il gestore è veramente cordiale.Mi tocca mettere solo 3 stelle perché m’hanno scavallato er monopattino e devo dire che è stata davvero un’esperienza greve, ma pazza matta e sgravata allo stesso tempo.Ottimo posto 👍😃💐Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il …Altro",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Positive
405,29884,TNPM01000X,"Il servizio è discreto e il personale è cordiale, ma il cibo è pessimo.",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Negative
406,29884,TNPM01000X,"1 stella perché meno non si può, la dirigenza è una banda di incompetenti che nega il futuro agli studenti bocciandoli ad un esame integrativo, lasciandoli così senza scuola a meno di 4 giorni dall' inizio della scuola.",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Negative
407,29884,TNPM01000X,5 stelle perchè la connessione va veloce in quella scuola :),LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Positive
408,29884,TNPM01000X,Er sugo sgravato,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Neutral
409,29884,TNPM01000X,Ci gira gente losca,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Negative
410,29885,TNPM010509,Qui ha studiato mia figlia - quando di chiamava Istituto Magistrale - e si è diplomata. Ora lo frequenta anche un mio nipote. Ottimo Liceo e bravi insegnanti.,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE,Positive
411,29885,TNPM010509,"Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il pizzaiolo Franco offre una delle pizze più buone che abbia mai assaggiato.Augusta, la cameriera, sempre fantastica e Stefano il gestore è veramente cordiale.Mi tocca mettere solo 3 stelle perché m’hanno scavallato er monopattino e devo dire che è stata davvero un’esperienza greve, ma pazza matta e sgravata allo stesso tempo.Ottimo posto 👍😃💐Ho avuto il piacere di di essere stato in questo luogo più di una volta.La cucina è un qualcosa di eccezionale, pesce fresco, possibilità di scegliere tra più menù fissi. Il personale è davvero accogliente così come il locale. Il …Altro",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE,Positive
412,29885,TNPM010509,"Il servizio è discreto e il personale è cordiale, ma il cibo è pessimo.",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE,Negative
413,29885,TNPM010509,"1 stella perché meno non si può, la dirigenza è una banda di incompetenti che nega il futuro agli studenti bocciandoli ad un esame integrativo, lasciandoli così senza scuola a meno di 4 giorni dall' inizio della scuola.",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE,Negative
414,29885,TNPM010509,5 stelle perchè la connessione va veloce in quella scuola :),LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE,Positive
415,29885,TNPM010509,Er sugo sgravato,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE,Neutral
416,29885,TNPM010509,Ci gira gente losca,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE SERALE,Negative
417,29894,TNPM02000E,"Bel albergo con personale voglioso, bella vista mare e buono il cibo anche se il ristorante dista un po'",LICEO DELLE SCIENZE UMANE,Positive
418,29894,TNPM02000E,molto bel edificio con vista mare,LICEO DELLE SCIENZE UMANE,Positive
419,29894,TNPM02000E,"Scuola datata  , in precedenza istituto Magistrale.",LICEO DELLE SCIENZE UMANE,Neutral
420,29895,TNPM02000E,"Bel albergo con personale voglioso, bella vista mare e buono il cibo anche se il ristorante dista un po'",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Positive
421,29895,TNPM02000E,molto bel edificio con vista mare,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Positive
422,29895,TNPM02000E,"Scuola datata  , in precedenza istituto Magistrale.",LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Neutral
423,29897,TNPC04000G,Edificio antico posizionato in centro città è un liceo classico,LICEO CLASSICO,Neutral
424,29897,TNPC04000G,Ti viene l'ebola se entri,LICEO CLASSICO,Neutral
425,29897,TNPC04000G,Scuola impegnativa ma molto bella e da tante soddisfazioni,LICEO CLASSICO,Positive
426,29897,TNPC04000G,"Fortunati Voi che frequentate questo storico eminente Istituto che Cesare Battisti ebbe annoverato tra i suoi illustri allievi, Eroe indimenticato...",LICEO CLASSICO,Positive
427,29897,TNPC04000G,"Alla fine non sanno scrivere dei messaggi su WhatsApp, fare semplici calcoli e non sanno il significato di ""nessuno""",LICEO CLASSICO,Negative
428,29897,TNPC04000G,"Accoglienza che lascia desiderare, poche attrazioni all'interno",LICEO CLASSICO,Negative
429,29897,TNPC04000G,Da visitare la Biblioteca al secondo piano.,LICEO CLASSICO,Neutral
430,29897,TNPC04000G,medio,LICEO CLASSICO,Neutral
431,29897,TNPC04000G,Oh! Wow,LICEO CLASSICO,Positive
432,29901,TNPS01000V,"Sarà anche ben gestita, organizzata bene e bella ma ci sono scuole che cadono a pezzi come l'istituto Sandro Pertini e il Liceo Artistico..  Direi di suddividere meglio i fondi in certi casi!  Poi sono assolutamente troppo inquadrati, con una mentalità troppo rigida. L'intelligenza è anche altro",LICEO SCIENTIFICO,Positive
433,29901,TNPS01000V,Ottima scuola,LICEO SCIENTIFICO,Positive
434,29901,TNPS01000V,ci sono persone strane. Sconsigliata,LICEO SCIENTIFICO,Negative
435,29901,TNPS01000V,Uno dei migliori istituti liceali in Trentino sia per quanto riguarda la struttura e i servizi ma anche per la formazione,LICEO SCIENTIFICO,Positive
436,29901,TNPS01000V,Una scuola cittadina immersa in un oasi di verde. Ben organizzata e gestita. Un vero piacere per lavorare e studiare,LICEO SCIENTIFICO,Positive
437,29901,TNPS01000V,La differenza tra il Galilei e il Da Vinci è pari alla differenza tra il Real Madrid e l'Atletico Madrid. Olè!,LICEO SCIENTIFICO,Neutral
438,29901,TNPS01000V,"Scuola di alto livello scientifico, abbastanza difficile però la struttura è bellissima...",LICEO SCIENTIFICO,Positive
439,29901,TNPS01000V,In una zona immersa nella natura al limite della città... Istituto molto ben organizzato e gestito,LICEO SCIENTIFICO,Positive
440,29901,TNPS01000V,Personale simpatico e il bidello Augusto rimarrá sempre nel mio cuore.,LICEO SCIENTIFICO,Positive
441,29901,TNPS01000V,Ottimo istituto,LICEO SCIENTIFICO,Positive
442,29901,TNPS01000V,Architettura e parco notevoli,LICEO SCIENTIFICO,Positive
443,29901,TNPS01000V,Gucci,LICEO SCIENTIFICO,Neutral
444,29901,TNPS01000V,👍🏻,LICEO SCIENTIFICO,Neutral
445,29902,TNPS01000V,"Sarà anche ben gestita, organizzata bene e bella ma ci sono scuole che cadono a pezzi come l'istituto Sandro Pertini e il Liceo Artistico..  Direi di suddividere meglio i fondi in certi casi!  Poi sono assolutamente troppo inquadrati, con una mentalità troppo rigida. L'intelligenza è anche altro",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
446,29902,TNPS01000V,Ottima scuola,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
447,29902,TNPS01000V,ci sono persone strane. Sconsigliata,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Negative
448,29902,TNPS01000V,Uno dei migliori istituti liceali in Trentino sia per quanto riguarda la struttura e i servizi ma anche per la formazione,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
449,29902,TNPS01000V,Una scuola cittadina immersa in un oasi di verde. Ben organizzata e gestita. Un vero piacere per lavorare e studiare,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
450,29902,TNPS01000V,La differenza tra il Galilei e il Da Vinci è pari alla differenza tra il Real Madrid e l'Atletico Madrid. Olè!,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Neutral
451,29902,TNPS01000V,"Scuola di alto livello scientifico, abbastanza difficile però la struttura è bellissima...",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
452,29902,TNPS01000V,In una zona immersa nella natura al limite della città... Istituto molto ben organizzato e gestito,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
453,29902,TNPS01000V,Personale simpatico e il bidello Augusto rimarrá sempre nel mio cuore.,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
454,29902,TNPS01000V,Ottimo istituto,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
455,29902,TNPS01000V,Architettura e parco notevoli,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
456,29902,TNPS01000V,Gucci,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Neutral
457,29902,TNPS01000V,👍🏻,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Neutral
458,29906,TNPS02000D,"Locus amoenus decantato da Dante nel quinto canto del paradiso, ove trascorrere gaiamente il quinquennio aureo adolescenziale comunemente chiamato liceo, allietando la propria mens e trotterellando nei corridoi cantando odi barbare e inchinandosi innanzi ai precettori senili, che sorvegliano i giovinetti ignari del fantasma di Ugo Rossi, il quale quando il sol si cheta si aggira nei meandri della città e durante il dì miete centinaia di vittime, in procinto di allacciarsi le scarpe o di acquistare con danaro familiare krapfen sovrapprezzati, mediante un colpo alla nuca preceduto dal grido ""Allah è al bar"", che crea un' irrequietezza della plebe e una diaspora dei paparazzi islamici, muniti di videocamera e alla ricerca del proprio idolo. Grazie a questa tecnica che Ugo ha imparato nelle forze speciali egli non è mai stato scovato, ma ora che ne avete contezza è opportuno prestare attenzione ai momenti di sgomento generale, poiché il fantasma si potrebbe presentare, e voi dovrete evocare il prof. Carapella, che lo farà sparire con una rivoltella. Lode al Dio Rah, Re del sole, ad Akhenaton ed Hatshepsut.Locus amoenus decantato da Dante nel quinto canto del paradiso, ove trascorrere gaiamente il quinquennio aureo adolescenziale comunemente chiamato liceo, allietando la propria mens e trotterellando nei corridoi cantando odi barbare e …Altro",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Neutral
459,29906,TNPS02000D,"Mi avete rovinato la vita, grazie per non avermi dato un futuro e parlo da persona che si è impegnata (mai bocciato) ed è passata con l'80.Professori con pregiudizi che invece di aiutare lo studente fanno il contrario cercano di metterti i bastoni tra le ruote pur di non riconoscere le qualità individuali dell'alunno.Dopo questa esperienza scolastica ho avuto seri problemi psicologici (tra cui una forte depressione) che si sono riversati anche sui miei cari e familiari. Dopo due anni di psicoterapia (anche con l'aiuto di psicofarmaci pesanti) ancora ne risento.Ero un ragazzo brillante e intuitivo così mi descrivevano gli unici due prof che stimavo (Prof.Bertoni e Prof.essa Benini) i quali son sempre stati dalla mia parte (questo anche per dire che delle eccezioni c'erano ma non sono bastate).Mi avete rovinato la vita, grazie per non avermi dato un futuro e parlo da persona che si è impegnata (mai bocciato) ed è passata con l'80.Professori con pregiudizi che invece di aiutare lo studente fanno il contrario …Altro",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Negative
460,29906,TNPS02000D,"Come studente del liceo, mi trovo molto bene. Il clima che si crea con i compagni é ottimo e instautare rapporti di amicizia é altrettanto facile.",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
461,29906,TNPS02000D,"Non veniteci,Ci chiudono e ci tengono in cantina, ci fanno ascoltare ultimo e mangiare pizza con ananas, i prof sono ritardati, non andateci",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Negative
462,29906,TNPS02000D,La scuola mi piace ma non l'ho mai frequentata,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Negative
463,29906,TNPS02000D,"Consigliato come liceo, buon ambiente di lavoro e attrezzature all'avanguardia.",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
464,29906,TNPS02000D,"il migliore liceo d'ITALIA, se non d'Europa o addirittura del mondo!",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
465,29906,TNPS02000D,"Strutture e attrezzature all'avanguardia, professori giovani e preparati!",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
466,29906,TNPS02000D,Uno dei migliori luoghi in cui crescere,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
467,29906,TNPS02000D,Ambiente professionale !,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
468,29906,TNPS02000D,molto bello,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
469,29906,TNPS02000D,Ottimo liceo,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
470,29906,TNPS02000D,Bel colletivo,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
471,29906,TNPS02000D,La migliore scuola di sempre Best school ever,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
472,29906,TNPS02000D,Freddo Cool,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
473,29906,TNPS02000D,Troppo bestemmie Too much bestemmie,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
474,29908,TNSD010009,Ottima scuola di secondo grado dove va mia figlia ottimi professori,LICEO ARTISTICO,Positive
475,29909,TNPS09000Q,Ottima scuola di secondo grado dove va mia figlia ottimi professori,LICEO LADINO DELLE LINGUE,Positive
476,29910,TNPS09000Q,Ottima scuola di secondo grado dove va mia figlia ottimi professori,LICEO SCIENTIFICO,Positive
477,29912,TNEE85003X,Ottima scuola di secondo grado dove va mia figlia ottimi professori,"SCUOLA PRIMARIA ""DON L. GROSS"" POZZA DI FASSA",Positive
478,29913,TNEE85001T,Ottima scuola di secondo grado dove va mia figlia ottimi professori,"SCUOLA PRIMARIA ""G. RIZZI"" CANAZEI",Positive
479,29919,TNRI015007,"Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove non solo c'è una maggiore attenzione, ma almeno non si spendono soldi inutilmente.Questi ragazzi vengono infatti ""dimenticati"".Se avete a cuore l'autostima di un ragazzo con BES consigliategli di starci alla larga.Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove …Altro",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI,Negative
480,29920,TNTN01500Q,"Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove non solo c'è una maggiore attenzione, ma almeno non si spendono soldi inutilmente.Questi ragazzi vengono infatti ""dimenticati"".Se avete a cuore l'autostima di un ragazzo con BES consigliategli di starci alla larga.Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove …Altro",ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Negative
481,29921,TNTE045005,"Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove non solo c'è una maggiore attenzione, ma almeno non si spendono soldi inutilmente.Questi ragazzi vengono infatti ""dimenticati"".Se avete a cuore l'autostima di un ragazzo con BES consigliategli di starci alla larga.Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove …Altro",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Negative
482,29922,TNFP269STA,"Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove non solo c'è una maggiore attenzione, ma almeno non si spendono soldi inutilmente.Questi ragazzi vengono infatti ""dimenticati"".Se avete a cuore l'autostima di un ragazzo con BES consigliategli di starci alla larga.Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove …Altro",SETTORE SERVIZI,Negative
